AllDates,PRC,Pseudo-PRC
2011-06-10,28.96,1.83
2011-06-13,28.98,1.83
2011-06-14,28.51,1.8
2011-06-15,27.89,1.76
2011-06-16,28.04,1.77
2011-06-17,27.98,1.76
2011-06-20,28.02,1.77
2011-06-21,28.78,1.81
2011-06-22,28.8,1.82
2011-06-23,28.67,1.81
2011-06-24,28.45,1.79
2011-06-27,28.81,1.82
2011-06-28,28.78,1.81
2011-06-29,29.14,1.84
2011-06-30,29.32,1.85
2011-07-01,29.98,1.89
2011-07-05,29.68,1.87
2011-07-06,29.38,1.85
2011-07-07,30.21,1.9
2011-07-08,29.94,1.89
2011-07-11,28.93,1.82
2011-07-12,28.72,1.81
2011-07-13,28.84,1.82
2011-07-14,28.5,1.8
2011-07-15,28.23,1.78
2011-07-18,27.65,1.74
2011-07-19,27.87,1.76
2011-07-20,28.31,1.78
2011-07-21,28.95,1.82
2011-07-22,29.09,1.83
2011-07-25,28.95,1.82
2011-07-26,29.47,1.86
2011-07-27,29.1,1.83
2011-07-28,28.94,1.82
2011-07-29,28.7,1.81
2011-08-01,28.59,1.8
2011-08-02,27.75,1.75
2011-08-03,28.19,1.78
2011-08-04,26.4,1.66
2011-08-05,25.1,1.58
2011-08-08,22.58,1.42
2011-08-09,23.98,1.51
2011-08-10,22.14,1.4
2011-08-11,23.16,1.46
2011-08-12,23.13,1.46
2011-08-15,24.52,1.55
2011-08-16,24.51,1.55
2011-08-17,24.85,1.57
2011-08-18,22.7,1.43
2011-08-19,22.16,1.4
2011-08-22,21.79,1.37
2011-08-23,22.92,1.44
2011-08-24,23.55,1.48
2011-08-25,23,1.45
2011-08-26,23.26,1.47
2011-08-29,25,1.58
2011-08-30,24.9,1.57
2011-08-31,25.33,1.6
2011-09-01,24.79,1.56
2011-09-02,23.66,1.49
2011-09-06,23.32,1.47
2011-09-07,25.39,1.6
2011-09-08,24.59,1.55
2011-09-09,23.36,1.47
2011-09-12,23.58,1.49
2011-09-13,24.16,1.52
2011-09-14,24.49,1.54
2011-09-15,25.04,1.58
2011-09-16,25.44,1.6
2011-09-19,24.66,1.55
2011-09-20,24.6,1.55
2011-09-21,22.95,1.45
2011-09-22,21.61,1.36
2011-09-23,22.19,1.4
2011-09-26,23.46,1.48
2011-09-27,23.38,1.47
2011-09-28,22.71,1.43
2011-09-29,22.89,1.44
2011-09-30,21.95,1.38
2011-10-03,20.46,1.29
2011-10-04,20.55,1.3
2011-10-05,21.36,1.35
2011-10-06,22.02,1.39
2011-10-07,20.97,1.32
2011-10-10,22.19,1.4
2011-10-11,22.37,1.41
2011-10-12,23.76,1.5
2011-10-13,23.03,1.45
2011-10-14,23.37,1.47
2011-10-17,22.24,1.4
2011-10-18,23.44,1.48
2011-10-19,22.55,1.42
2011-10-20,22.91,1.44
2011-10-21,24.01,1.51
2011-10-24,25.14,1.58
2011-10-25,24.18,1.52
2011-10-26,25.32,1.6
2011-10-27,26.52,1.67
2011-10-28,26.34,1.66
2011-10-31,24.69,1.56
2011-11-01,23.42,1.48
2011-11-02,24.19,1.52
2011-11-03,24.63,1.55
2011-11-04,23.91,1.51
2011-11-07,23.72,1.5
2011-11-08,24.06,1.52
2011-11-09,22.54,1.42
2011-11-10,23.15,1.46
2011-11-11,23.85,1.5
2011-11-14,23.54,1.48
2011-11-15,23.12,1.46
2011-11-16,22.45,1.42
2011-11-17,21.88,1.38
2011-11-18,21.88,1.38
2011-11-21,21.01,1.32
2011-11-22,21.01,1.32
2011-11-23,20.1,1.27
2011-11-25,20.07,1.27
2011-11-28,20.87,1.32
2011-11-29,21.13,1.33
2011-11-30,23.31,1.47
2011-12-01,23,1.45
2011-12-02,23.18,1.46
2011-12-05,23.57,1.49
2011-12-06,24.06,1.52
2011-12-07,24.46,1.54
2011-12-08,23.11,1.46
2011-12-09,24.11,1.52
2011-12-12,23.29,1.47
2011-12-13,22.83,1.44
2011-12-14,22.78,1.44
2011-12-15,23.22,1.46
2011-12-16,23.36,1.47
2011-12-19,22.36,1.41
2011-12-20,23.75,1.5
2011-12-21,24.08,1.52
2011-12-22,24.17,1.52
2011-12-23,24.2,1.53
2011-12-27,23.83,1.5
2011-12-28,22.97,1.45
2011-12-29,23.24,1.46
2011-12-30,23.2,1.46
2012-01-03,24.07,1.52
2012-01-04,23.92,1.51
2012-01-05,23.91,1.51
2012-01-06,23.54,1.48
2012-01-09,24,1.51
2012-01-10,25.07,1.58
2012-01-11,25.37,1.6
2012-01-12,25.43,1.6
2012-01-13,24.95,1.57
2012-01-17,24.56,1.55
2012-01-18,25.23,1.59
2012-01-19,25.55,1.61
2012-01-20,25.65,1.62
2012-01-23,25.44,1.6
2012-01-24,25.32,1.6
2012-01-25,25.31,1.6
2012-01-26,25.14,1.58
2012-01-27,25.25,1.59
2012-01-30,25.2,1.59
2012-01-31,25.11,1.58
2012-02-01,26.6,1.68
2012-02-02,26.31,1.66
2012-02-03,27.17,1.71
2012-02-06,26.8,1.69
2012-02-07,26.7,1.68
2012-02-08,27.04,1.7
2012-02-09,27.35,1.72
2012-02-10,26.66,1.68
2012-02-13,26.82,1.69
2012-02-14,26.6,1.68
2012-02-15,26.49,1.67
2012-02-16,27.28,1.72
2012-02-17,27.23,1.72
2012-02-21,27.33,1.72
2012-02-22,27.67,1.74
2012-02-23,27.99,1.76
2012-02-24,28.41,1.79
2012-02-27,28.66,1.81
2012-02-28,28.96,1.83
2012-02-29,29.22,1.84
2012-03-01,29.45,1.86
2012-03-02,29.8,1.88
2012-03-05,30.39,1.92
2012-03-06,29.05,1.83
2012-03-07,29.45,1.86
2012-03-08,28.31,1.78
2012-03-09,28.25,1.78
2012-03-12,28.15,1.77
2012-03-13,28.4,1.79
2012-03-14,28.25,1.78
2012-03-15,28.08,1.77
2012-03-16,28.03,1.77
2012-03-19,27.8,1.75
2012-03-20,28.32,1.79
2012-03-21,28.49,1.8
2012-03-22,27.98,1.76
2012-03-23,28.27,1.78
2012-03-26,29.06,1.83
2012-03-27,29.67,1.87
2012-03-28,29.7,1.87
2012-03-29,29.94,1.89
2012-03-30,30.83,1.94
2012-04-02,31.17,1.96
2012-04-03,30.87,1.95
2012-04-04,32.52,2.05
2012-04-05,32.89,2.07
2012-04-09,31.99,2.02
2012-04-10,31.24,1.97
2012-04-11,31.87,2.01
2012-04-12,33.23,2.09
2012-04-13,32.48,2.05
2012-04-16,32.81,2.07
2012-04-17,32.72,2.06
2012-04-18,32.59,2.05
2012-04-19,32.27,2.03
2012-04-20,32.06,2.02
2012-04-23,32.09,2.02
2012-04-24,32.4,2.04
2012-04-25,32.83,2.07
2012-04-26,33.71,2.12
2012-04-27,34.46,2.17
2012-04-30,34.03,2.15
2012-05-01,34.34,2.16
2012-05-02,34.76,2.19
2012-05-03,34.14,2.15
2012-05-04,32.83,2.07
2012-05-07,31.84,2.01
2012-05-08,31.7,2
2012-05-09,31.83,2.01
2012-05-10,32.14,2.03
2012-05-11,31.75,2
2012-05-14,31.3,1.97
2012-05-15,30.96,1.95
2012-05-16,30.45,1.92
2012-05-17,28.47,1.79
2012-05-18,28.33,1.79
2012-05-21,29.44,1.86
2012-05-22,29.33,1.85
2012-05-23,29.26,1.84
2012-05-24,29.41,1.85
2012-05-25,28.99,1.83
2012-05-29,29.78,1.88
2012-05-30,28.89,1.82
2012-05-31,29.18,1.84
2012-06-01,27.21,1.72
2012-06-04,27.53,1.74
2012-06-05,28.65,1.81
2012-06-06,29.9,1.88
2012-06-07,30.15,1.9
2012-06-08,30.48,1.92
2012-06-11,29.54,1.86
2012-06-12,30.19,1.9
2012-06-13,30.3,1.91
2012-06-14,31.03,1.96
2012-06-15,31.48,1.98
2012-06-18,31.51,1.99
2012-06-19,31.94,2.01
2012-06-20,32.05,2.02
2012-06-21,31.04,1.96
2012-06-22,31.44,1.98
2012-06-25,30.63,1.93
2012-06-26,30.8,1.94
2012-06-27,30.82,1.94
2012-06-28,30.84,1.94
2012-06-29,32.09,2.02
2012-07-02,31.84,2.01
2012-07-03,32.39,2.04
2012-07-05,31.97,2.02
2012-07-06,31.57,1.99
2012-07-09,30.95,1.95
2012-07-10,30.97,1.95
2012-07-11,30.83,1.94
2012-07-12,30.47,1.92
2012-07-13,31.44,1.98
2012-07-16,31.28,1.97
2012-07-17,32.29,2.04
2012-07-18,31.84,2.01
2012-07-19,31.76,2
2012-07-20,31.03,1.96
2012-07-23,30.68,1.93
2012-07-24,30.52,1.92
2012-07-25,30.15,1.9
2012-07-26,30.69,1.93
2012-07-27,31.57,1.99
2012-07-30,31.72,2
2012-07-31,31.27,1.97
2012-08-01,30.84,1.94
2012-08-02,30.84,1.94
2012-08-03,31.34,1.98
2012-08-06,32.09,2.02
2012-08-07,32.35,2.04
2012-08-08,32.38,2.04
2012-08-09,32.51,2.05
2012-08-10,32.6,2.05
2012-08-13,33.11,2.09
2012-08-14,33.82,2.13
2012-08-15,34.03,2.15
2012-08-16,34.61,2.18
2012-08-17,34.8,2.19
2012-08-20,34.66,2.18
2012-08-21,34.13,2.15
2012-08-22,33.55,2.11
2012-08-23,33.76,2.13
2012-08-24,34.47,2.17
2012-08-27,34.58,2.18
2012-08-28,34.27,2.16
2012-08-29,33.94,2.14
2012-08-30,33.79,2.13
2012-08-31,34.33,2.16
2012-09-04,34.56,2.18
2012-09-05,34.81,2.19
2012-09-06,34.22,2.16
2012-09-07,33.99,2.14
2012-09-10,33.3,2.1
2012-09-11,33.45,2.11
2012-09-12,33.8,2.13
2012-09-13,34.44,2.17
2012-09-14,35.02,2.21
2012-09-17,34.75,2.19
2012-09-18,34.4,2.17
2012-09-19,34.26,2.16
2012-09-20,33.82,2.13
2012-09-21,33.63,2.12
2012-09-24,33.9,2.14
2012-09-25,33.08,2.09
2012-09-26,32.75,2.06
2012-09-27,33.2,2.09
2012-09-28,32.79,2.07
2012-10-01,33.26,2.1
2012-10-02,33.47,2.11
2012-10-03,34.21,2.16
2012-10-04,34.95,2.2
2012-10-05,35.23,2.22
2012-10-08,35.9,2.26
2012-10-09,35.45,2.23
2012-10-10,35.49,2.24
2012-10-11,35.68,2.25
2012-10-12,35.46,2.24
2012-10-15,36.29,2.29
2012-10-16,36.35,2.29
2012-10-17,36.86,2.32
2012-10-18,37.21,2.35
2012-10-19,35.7,2.25
2012-10-22,35.55,2.24
2012-10-23,34.75,2.19
2012-10-24,34.93,2.2
2012-10-25,34.98,2.2
2012-10-26,34.72,2.19
2012-10-31,34.93,2.2
2012-11-01,35.2,2.22
2012-11-02,32.68,2.06
2012-11-05,32.8,2.07
2012-11-06,33.12,2.09
2012-11-07,32,2.02
2012-11-08,31.41,1.98
2012-11-09,32.17,2.03
2012-11-12,31.98,2.02
2012-11-13,31.35,1.98
2012-11-14,30.68,1.93
2012-11-15,31.24,1.97
2012-11-16,31.8,2
2012-11-19,32.39,2.04
2012-11-20,32.41,2.04
2012-11-21,32.67,2.06
2012-11-23,32.83,2.07
2012-11-26,32.97,2.08
2012-11-27,32.49,2.05
2012-11-28,32.6,2.05
2012-11-29,33.35,2.1
2012-11-30,33.13,2.09
2012-12-03,33.12,2.09
2012-12-04,33.32,2.1
2012-12-05,33.78,2.13
2012-12-06,33.26,2.1
2012-12-07,34.13,2.15
2012-12-10,33.36,2.1
2012-12-11,35.26,2.22
2012-12-12,34.85,2.2
2012-12-13,34.24,2.16
2012-12-14,33.94,2.14
2012-12-17,34.95,2.2
2012-12-18,35.5,2.24
2012-12-19,34.89,2.2
2012-12-20,35.53,2.24
2012-12-21,34.74,2.19
2012-12-24,35.2,2.22
2012-12-26,35.35,2.23
2012-12-27,34.97,2.2
2012-12-28,34.58,2.18
2012-12-31,35.3,2.23
2013-01-02,36.48,2.3
2013-01-03,36.18,2.28
2013-01-04,36.3,2.29
2013-01-07,35.93,2.26
2013-01-08,35.65,2.25
2013-01-09,35.76,2.25
2013-01-10,35.8,2.26
2013-01-11,35.23,2.22
2013-01-14,35.05,2.21
2013-01-15,34.84,2.2
2013-01-16,35.54,2.24
2013-01-17,35.21,2.22
2013-01-18,35.09,2.21
2013-01-22,35.91,2.26
2013-01-23,36.46,2.3
2013-01-24,36.6,2.31
2013-01-25,36.7,2.31
2013-01-28,37.3,2.35
2013-01-29,37.82,2.38
2013-01-30,37.67,2.37
2013-01-31,37.83,2.38
2013-02-01,38.86,2.45
2013-02-04,38.19,2.41
2013-02-05,38.75,2.44
2013-02-06,38.75,2.44
2013-02-07,38.64,2.44
2013-02-08,38.79,2.45
2013-02-11,39.45,2.49
2013-02-12,38.63,2.44
2013-02-13,38.87,2.45
2013-02-14,39.21,2.47
2013-02-15,38.35,2.42
2013-02-19,38.6,2.43
2013-02-20,37.57,2.37
2013-02-21,37.28,2.35
2013-02-22,38.45,2.42
2013-02-25,37.06,2.34
2013-02-26,37.69,2.38
2013-02-27,37.77,2.38
2013-02-28,38.01,2.4
2013-03-01,37.85,2.39
2013-03-04,38.07,2.4
2013-03-05,38.25,2.41
2013-03-06,38.45,2.42
2013-03-07,39.01,2.46
2013-03-08,39.58,2.49
2013-03-11,39.47,2.49
2013-03-12,39.11,2.47
2013-03-13,38.89,2.45
2013-03-14,39.02,2.46
2013-03-15,38.97,2.46
2013-03-18,38.6,2.43
2013-03-19,38.38,2.42
2013-03-20,38.3,2.41
2013-03-21,37.8,2.38
2013-03-22,37.79,2.38
2013-03-25,37.7,2.38
2013-03-26,38.44,2.42
2013-03-27,38.25,2.41
2013-03-28,38.82,2.45
2013-04-01,38.23,2.41
2013-04-02,39,2.46
2013-04-03,37.84,2.39
2013-04-04,37.69,2.38
2013-04-05,38.62,2.43
2013-04-08,40.09,2.53
2013-04-09,39.63,2.5
2013-04-10,40.1,2.53
2013-04-11,40.44,2.55
2013-04-12,40.13,2.53
2013-04-15,38.58,2.43
2013-04-16,39.56,2.49
2013-04-17,38.56,2.43
2013-04-18,38.34,2.42
2013-04-19,38.88,2.45
2013-04-22,38.61,2.43
2013-04-23,40.62,2.56
2013-04-24,41.6,2.62
2013-04-25,42.28,2.67
2013-04-26,40.87,2.58
2013-04-29,41.31,2.6
2013-04-30,41.42,2.61
2013-05-01,41.19,2.6
2013-05-02,42.13,2.66
2013-05-03,44.52,2.81
2013-05-06,45.48,2.87
2013-05-07,44.6,2.81
2013-05-08,44.35,2.8
2013-05-09,44.07,2.78
2013-05-10,44.18,2.78
2013-05-13,44.64,2.81
2013-05-14,46.08,2.9
2013-05-15,45.58,2.87
2013-05-16,44.91,2.83
2013-05-17,45.23,2.85
2013-05-20,44.89,2.83
2013-05-21,44.96,2.83
2013-05-22,44.31,2.79
2013-05-23,44.53,2.81
2013-05-24,44.69,2.82
2013-05-28,45.17,2.85
2013-05-29,45.52,2.87
2013-05-30,46.21,2.91
2013-05-31,44.46,2.8
2013-06-03,44.75,2.82
2013-06-04,44.1,2.78
2013-06-05,43.9,2.77
2013-06-06,44.86,2.83
2013-06-07,45.28,2.85
2013-06-10,45.95,2.9
2013-06-11,44.92,2.83
2013-06-12,44.66,2.82
2013-06-13,45.94,2.9
2013-06-14,45.38,2.86
2013-06-17,45.15,2.85
2013-06-18,45.14,2.85
2013-06-19,44.81,2.82
2013-06-20,44.27,2.79
2013-06-21,43.69,2.75
2013-06-24,42.32,2.67
2013-06-25,43.35,2.73
2013-06-26,43.62,2.75
2013-06-27,44.48,2.8
2013-06-28,44.7,2.82
2013-07-01,45.09,2.84
2013-07-02,44.89,2.83
2013-07-03,44.22,2.79
2013-07-05,45.19,2.85
2013-07-08,45.52,2.87
2013-07-09,45.78,2.89
2013-07-10,45.72,2.88
2013-07-11,45.92,2.89
2013-07-12,46.74,2.95
2013-07-15,46.7,2.94
2013-07-16,46.24,2.91
2013-07-17,46.83,2.95
2013-07-18,46.99,2.96
2013-07-19,46.88,2.96
2013-07-22,47.45,2.99
2013-07-23,46.6,2.94
2013-07-24,45.96,2.9
2013-07-25,46.5,2.93
2013-07-26,46.54,2.93
2013-07-29,46.27,2.92
2013-07-30,45.89,2.89
2013-07-31,45.51,2.87
2013-08-01,47.07,2.97
2013-08-02,48.33,3.05
2013-08-05,48.57,3.06
2013-08-06,48.06,3.03
2013-08-07,47.97,3.02
2013-08-08,48.6,3.06
2013-08-09,48.03,3.03
2013-08-12,47.75,3.01
2013-08-13,48.3,3.04
2013-08-14,48.06,3.03
2013-08-15,47.04,2.97
2013-08-16,47.1,2.97
2013-08-19,46.32,2.92
2013-08-20,46.92,2.96
2013-08-21,46.72,2.95
2013-08-22,47.15,2.97
2013-08-23,47.39,2.99
2013-08-26,47.36,2.99
2013-08-27,46.16,2.91
2013-08-28,46.41,2.93
2013-08-29,46.58,2.94
2013-08-30,46.46,2.93
2013-09-03,47.67,3
2013-09-04,48.29,3.04
2013-09-05,48.67,3.07
2013-09-06,48.18,3.04
2013-09-09,49.19,3.1
2013-09-10,49.42,3.12
2013-09-11,49.75,3.14
2013-09-12,49.28,3.11
2013-09-13,49.7,3.14
2013-09-16,49.69,3.14
2013-09-17,50.46,3.19
2013-09-18,50.57,3.19
2013-09-19,49.86,3.15
2013-09-20,49.95,3.16
2013-09-23,49.16,3.11
2013-09-24,49.24,3.11
2013-09-25,49.54,3.13
2013-09-26,49.45,3.12
2013-09-27,49.15,3.1
2013-09-30,48.63,3.07
2013-10-01,49.1,3.1
2013-10-02,49.22,3.11
2013-10-03,48.85,3.09
2013-10-04,49.53,3.13
2013-10-07,48.73,3.08
2013-10-08,47.7,3.01
2013-10-09,47.73,3.01
2013-10-10,49.58,3.13
2013-10-11,50,3.16
2013-10-14,50.23,3.17
2013-10-15,50.02,3.16
2013-10-16,51.26,3.24
2013-10-17,51.85,3.28
2013-10-18,52.3,3.3
2013-10-21,52,3.28
2013-10-22,52.29,3.3
2013-10-23,51.86,3.28
2013-10-24,51.8,3.27
2013-10-25,51.85,3.28
2013-10-28,51.43,3.25
2013-10-29,52.25,3.3
2013-10-30,51.97,3.28
2013-10-31,51.65,3.26
2013-11-01,48.28,3.05
2013-11-04,49.08,3.1
2013-11-05,48.29,3.05
2013-11-06,47.59,3.01
2013-11-07,47.3,2.99
2013-11-08,48.54,3.07
2013-11-11,48.84,3.08
2013-11-12,48.19,3.04
2013-11-13,48.58,3.07
2013-11-14,49.31,3.11
2013-11-15,49.3,3.11
2013-11-18,48.96,3.09
2013-11-19,48.78,3.08
2013-11-20,48.26,3.05
2013-11-21,48.92,3.09
2013-11-22,49.59,3.13
2013-11-25,49.8,3.15
2013-11-26,49.39,3.12
2013-11-27,49.65,3.14
2013-11-29,49.75,3.14
2013-12-02,49.71,3.14
2013-12-03,48.65,3.08
2013-12-04,48.94,3.1
2013-12-05,48.19,3.05
2013-12-06,49.55,3.14
2013-12-09,49.56,3.14
2013-12-10,49.3,3.12
2013-12-11,48.7,3.08
2013-12-12,49.42,3.13
2013-12-13,49.73,3.15
2013-12-16,50.28,3.18
2013-12-17,49.36,3.12
2013-12-18,50.25,3.18
2013-12-19,50.36,3.19
2013-12-20,51.03,3.23
2013-12-23,51.24,3.24
2013-12-24,51.28,3.25
2013-12-26,51,3.23
2013-12-27,51.18,3.24
2013-12-30,51.11,3.23
2013-12-31,51.05,3.23
2014-01-02,50.71,3.21
2014-01-03,50.92,3.22
2014-01-06,50.52,3.2
2014-01-07,51.21,3.24
2014-01-08,51.81,3.28
2014-01-09,52.11,3.3
2014-01-10,52.22,3.31
2014-01-13,51.46,3.26
2014-01-14,51.76,3.28
2014-01-15,52.11,3.3
2014-01-16,51.5,3.26
2014-01-17,50.89,3.22
2014-01-21,50.58,3.2
2014-01-22,50.29,3.18
2014-01-23,49.21,3.11
2014-01-24,47.86,3.03
2014-01-27,47.29,2.99
2014-01-28,48.46,3.07
2014-01-29,47.95,3.03
2014-01-30,48.88,3.09
2014-01-31,47.96,3.04
2014-02-03,46.88,2.97
2014-02-04,47.62,3.01
2014-02-05,47.64,3.02
2014-02-06,47.72,3.02
2014-02-07,49.01,3.1
2014-02-10,48.88,3.09
2014-02-11,49,3.1
2014-02-12,49.04,3.1
2014-02-13,49.59,3.14
2014-02-14,48.98,3.1
2014-02-18,50.17,3.18
2014-02-19,49.25,3.12
2014-02-20,49.22,3.12
2014-02-21,48.98,3.1
2014-02-24,49.45,3.13
2014-02-25,49.01,3.1
2014-02-26,48.72,3.08
2014-02-27,49.31,3.12
2014-02-28,49.77,3.15
2014-03-03,49.45,3.13
2014-03-04,50.25,3.18
2014-03-05,50.89,3.22
2014-03-06,51.26,3.24
2014-03-07,51.25,3.25
2014-03-10,51.02,3.24
2014-03-11,50.53,3.21
2014-03-12,49.93,3.17
2014-03-13,48.74,3.09
2014-03-14,48.59,3.08
2014-03-17,48.92,3.1
2014-03-18,49.76,3.16
2014-03-19,49.73,3.16
2014-03-20,50.38,3.2
2014-03-21,50.02,3.17
2014-03-24,49.71,3.15
2014-03-25,50.21,3.19
2014-03-26,49.7,3.15
2014-03-27,49.41,3.13
2014-03-28,49.88,3.16
2014-03-31,50.01,3.17
2014-04-01,49.97,3.17
2014-04-02,50.56,3.21
2014-04-03,50.83,3.23
2014-04-04,50.55,3.21
2014-04-07,49.63,3.15
2014-04-08,50.04,3.17
2014-04-09,51.1,3.24
2014-04-10,50.06,3.18
2014-04-11,49.4,3.13
2014-04-14,49.57,3.15
2014-04-15,49.84,3.16
2014-04-16,50.39,3.2
2014-04-17,50.82,3.22
2014-04-21,50.81,3.22
2014-04-22,51,3.24
2014-04-23,51.64,3.28
2014-04-24,52.49,3.33
2014-04-25,51.61,3.27
2014-04-28,52.11,3.31
2014-04-29,52.81,3.35
2014-04-30,53.13,3.37
2014-05-01,52.94,3.36
2014-05-02,52.35,3.32
2014-05-05,52.72,3.34
2014-05-06,50.54,3.21
2014-05-07,51.66,3.28
2014-05-08,52.37,3.32
2014-05-09,52.28,3.32
2014-05-12,53.38,3.39
2014-05-13,53.96,3.42
2014-05-14,53.39,3.39
2014-05-15,52.86,3.35
2014-05-16,52.5,3.33
2014-05-19,52.71,3.34
2014-05-20,52.49,3.33
2014-05-21,53.51,3.4
2014-05-22,53.54,3.4
2014-05-23,53.6,3.4
2014-05-27,53.75,3.41
2014-05-28,53.48,3.39
2014-05-29,54.18,3.44
2014-05-30,54.07,3.43
2014-06-02,54.26,3.44
2014-06-03,54.59,3.46
2014-06-04,54.87,3.48
2014-06-05,54.95,3.49
2014-06-06,55.29,3.52
2014-06-09,55.07,3.5
2014-06-10,55.01,3.5
2014-06-11,54.78,3.48
2014-06-12,54.42,3.46
2014-06-13,54.7,3.48
2014-06-16,54.98,3.5
2014-06-17,55.22,3.51
2014-06-18,55.59,3.54
2014-06-19,55.7,3.54
2014-06-20,55.58,3.53
2014-06-23,55.72,3.54
2014-06-24,55.26,3.51
2014-06-25,54.89,3.49
2014-06-26,54.89,3.49
2014-06-27,54.61,3.47
2014-06-30,54.58,3.47
2014-07-01,55.38,3.52
2014-07-02,55.25,3.51
2014-07-03,55.64,3.54
2014-07-07,55.31,3.52
2014-07-08,54.93,3.49
2014-07-09,55.07,3.5
2014-07-10,54.48,3.46
2014-07-11,54.52,3.47
2014-07-14,55.1,3.5
2014-07-15,55.05,3.5
2014-07-16,55.04,3.5
2014-07-17,54.7,3.48
2014-07-18,55.2,3.51
2014-07-21,55.11,3.5
2014-07-22,54.7,3.48
2014-07-23,55.02,3.5
2014-07-24,55.17,3.51
2014-07-25,54.16,3.44
2014-07-28,53.95,3.43
2014-07-29,53.35,3.39
2014-07-30,53.05,3.37
2014-07-31,51.98,3.31
2014-08-01,52.05,3.31
2014-08-04,52.66,3.35
2014-08-05,52.2,3.32
2014-08-06,52.5,3.34
2014-08-07,52.06,3.31
2014-08-08,52.45,3.34
2014-08-11,52.9,3.36
2014-08-12,53.35,3.39
2014-08-13,53.53,3.4
2014-08-14,54.06,3.44
2014-08-15,53.99,3.43
2014-08-18,54.48,3.46
2014-08-19,54.62,3.47
2014-08-20,54.87,3.49
2014-08-21,55.58,3.53
2014-08-22,55.33,3.52
2014-08-25,55.89,3.55
2014-08-26,56.08,3.57
2014-08-27,56.16,3.57
2014-08-28,55.73,3.54
2014-08-29,56.06,3.56
2014-09-02,55.8,3.55
2014-09-03,55.58,3.53
2014-09-04,55.23,3.51
2014-09-05,55.04,3.5
2014-09-08,55.32,3.52
2014-09-09,55.08,3.51
2014-09-10,55.35,3.53
2014-09-11,55.43,3.53
2014-09-12,55.19,3.52
2014-09-15,55.4,3.53
2014-09-16,55.62,3.54
2014-09-17,55.85,3.56
2014-09-18,56.33,3.59
2014-09-19,55.24,3.52
2014-09-22,54.93,3.5
2014-09-23,54.51,3.47
2014-09-24,54.99,3.5
2014-09-25,54.16,3.45
2014-09-26,54.52,3.47
2014-09-29,54.17,3.45
2014-09-30,54.02,3.44
2014-10-01,52.96,3.38
2014-10-02,52.61,3.35
2014-10-03,53.35,3.4
2014-10-06,52.77,3.36
2014-10-07,51.01,3.25
2014-10-08,52.01,3.31
2014-10-09,50.42,3.21
2014-10-10,49.96,3.18
2014-10-13,49.81,3.17
2014-10-14,50.07,3.19
2014-10-15,49.69,3.17
2014-10-16,49.4,3.15
2014-10-17,50.76,3.24
2014-10-20,51.01,3.25
2014-10-21,52.15,3.32
2014-10-22,51.67,3.29
2014-10-23,51.62,3.29
2014-10-24,52.16,3.32
2014-10-27,51.74,3.3
2014-10-28,52.84,3.37
2014-10-29,52.36,3.34
2014-10-30,52.93,3.37
2014-10-31,53.57,3.41
2014-11-03,53.8,3.43
2014-11-04,53.4,3.4
2014-11-05,53.78,3.43
2014-11-06,53.91,3.44
2014-11-07,54.03,3.44
2014-11-10,54.36,3.46
2014-11-11,54.36,3.46
2014-11-12,54.35,3.46
2014-11-13,54.5,3.47
2014-11-14,53.9,3.44
2014-11-17,54.02,3.44
2014-11-18,53.89,3.43
2014-11-19,54.02,3.44
2014-11-20,54.45,3.47
2014-11-21,54.59,3.48
2014-11-24,55.1,3.51
2014-11-25,54.68,3.49
2014-11-26,54.61,3.48
2014-11-28,54.8,3.49
2014-12-01,54.43,3.47
2014-12-02,54.98,3.51
2014-12-03,54.9,3.51
2014-12-04,55.17,3.52
2014-12-05,55.33,3.53
2014-12-08,55.69,3.56
2014-12-09,55.59,3.55
2014-12-10,54.84,3.5
2014-12-11,55.18,3.52
2014-12-12,54.05,3.45
2014-12-15,53.48,3.42
2014-12-16,52.88,3.38
2014-12-17,54.02,3.45
2014-12-18,55.01,3.51
2014-12-19,55.78,3.56
2014-12-22,56.13,3.59
2014-12-23,56.44,3.61
2014-12-24,56.28,3.6
2014-12-26,56.42,3.6
2014-12-29,56.49,3.61
2014-12-30,56.51,3.61
2014-12-31,56.01,3.58
2015-01-02,56.11,3.58
2015-01-05,55,3.51
2015-01-06,54.22,3.46
2015-01-07,54.48,3.48
2015-01-08,54.24,3.46
2015-01-09,53.32,3.41
2015-01-12,52.36,3.34
2015-01-13,51.87,3.31
2015-01-14,51.38,3.28
2015-01-15,50.4,3.22
2015-01-16,51.11,3.26
2015-01-20,50.65,3.24
2015-01-21,50.83,3.25
2015-01-22,52.28,3.34
2015-01-23,51.51,3.29
2015-01-26,51.21,3.27
2015-01-27,50.47,3.22
2015-01-28,49.21,3.14
2015-01-29,49.26,3.15
2015-01-30,48.87,3.12
2015-02-02,50.46,3.22
2015-02-03,51.33,3.28
2015-02-04,51.51,3.29
2015-02-05,51.62,3.3
2015-02-06,52.1,3.33
2015-02-09,52.14,3.33
2015-02-10,52.41,3.35
2015-02-11,52.25,3.34
2015-02-12,52.45,3.35
2015-02-13,53.96,3.45
2015-02-17,54.99,3.51
2015-02-18,54.71,3.49
2015-02-19,54.98,3.51
2015-02-20,55.22,3.53
2015-02-23,54.57,3.49
2015-02-24,55.04,3.52
2015-02-25,54.8,3.5
2015-02-26,54.93,3.51
