AllDates,PRC,Pseudo-PRC
2007-09-11,183.5,189.7
2007-09-12,182.53,188.69
2007-09-13,188.47,194.83
2007-09-14,190.59,197.03
2007-09-17,187.61,193.94
2007-09-18,200.5,207.27
2007-09-19,205.5,212.44
2007-09-20,203.53,210.4
2007-09-21,209.98,217.07
2007-09-24,210.42999,217.54
2007-09-25,210.89999,218.02
2007-09-26,214.61,221.86
2007-09-27,216.78,224.1
2007-09-28,216.74001,224.06
2007-10-01,222.98,230.51
2007-10-02,228.02,235.72
2007-10-03,227.35001,235.03
2007-10-04,225.95,233.58
2007-10-05,228.5,236.22
2007-10-08,226.96001,234.62
2007-10-09,239.2,247.28
2007-10-10,235.94,243.91
2007-10-11,229.00999,236.74
2007-10-12,233.56,241.45
2007-10-15,229.34,237.08
2007-10-16,224.83,232.42
2007-10-17,227.62,235.31
2007-10-18,227.85001,235.54
2007-10-19,217.69,225.04
2007-10-22,222.17999,229.68
2007-10-23,223.75999,231.32
2007-10-24,225.12,232.72
2007-10-25,226.66,234.67
2007-10-26,235.92,244.26
2007-10-29,243.81,252.43
2007-10-30,240.33,248.83
2007-10-31,247.92,256.69
2007-11-01,240.21001,248.7
2007-11-02,229.60001,237.72
2007-11-05,218.39,226.11
2007-11-06,223.16,231.05
2007-11-07,214.17999,221.75
2007-11-08,209.94,217.36
2007-11-09,211.33,218.8
2007-11-12,214.71001,222.3
2007-11-13,233.03999,241.28
2007-11-14,233.31,241.56
2007-11-15,227.02,235.05
2007-11-16,225.25,233.22
2007-11-19,220.53999,228.34
2007-11-20,217.48,225.17
2007-11-21,209.5,216.91
2007-11-23,216.48,224.14
2007-11-26,207.45,214.79
2007-11-27,213.33,220.87
2007-11-28,227.52,235.57
2007-11-29,224.38,232.31
2007-11-30,226.64,234.65
2007-12-03,226.89,234.91
2007-12-04,215.22,222.83
2007-12-05,218.25999,225.98
2007-12-06,222.50999,230.38
2007-12-07,217.89,225.59
2007-12-10,224.21001,232.14
2007-12-11,211.14999,218.62
2007-12-12,212.58,220.1
2007-12-13,208.48,215.85
2007-12-14,210.67,218.12
2007-12-17,208.63,216.01
2007-12-18,201.50999,208.64
2007-12-19,204.16,211.38
2007-12-20,202.67,209.84
2007-12-21,209.60001,217.01
2007-12-24,214.32001,221.9
2007-12-26,216.69,224.35
2007-12-27,211.95,219.44
2007-12-28,211.94,219.43
2007-12-31,215.05,222.65
2008-01-02,207.60001,214.94
2008-01-03,204.84,212.08
2008-01-04,199.92999,207
2008-01-07,194.73,201.62
2008-01-08,189.5,196.2
2008-01-09,191.75,198.53
2008-01-10,196.91,203.87
2008-01-11,198.74001,205.77
2008-01-14,201.64999,208.78
2008-01-15,193.28999,200.13
2008-01-16,197.5,204.48
2008-01-17,190.98,197.73
2008-01-18,187.21001,193.83
2008-01-22,190.69,197.43
2008-01-23,199.39,206.44
2008-01-24,199.2,206.24
2008-01-25,191.37,198.5
2008-01-28,196.25,203.56
2008-01-29,196.05,203.35
2008-01-30,198.55,205.95
2008-01-31,199.55,206.98
2008-02-01,207.78,215.52
2008-02-04,200.8,208.28
2008-02-05,189.86,196.93
2008-02-06,187.17,194.14
2008-02-07,190.46001,197.56
2008-02-08,187.07001,194.04
2008-02-11,185.87,192.8
2008-02-12,180.64999,187.38
2008-02-13,180.17999,186.89
2008-02-14,176.56,183.14
2008-02-15,178.41,185.06
2008-02-19,173.8,180.28
2008-02-20,177.25,183.85
2008-02-21,175.17,181.7
2008-02-22,177.71001,184.33
2008-02-25,177.36,183.97
2008-02-26,172.7,179.13
2008-02-27,180.8,187.54
2008-02-28,176.7,183.28
2008-02-29,169.63,175.95
2008-03-03,165.08,171.23
2008-03-04,163.60001,169.7
2008-03-05,164.97,171.12
2008-03-06,158.64999,164.56
2008-03-07,160.07001,166.03
2008-03-10,155.58,161.38
2008-03-11,163.07001,169.15
2008-03-12,163.00999,169.08
2008-03-13,165.44,171.6
2008-03-14,156.86,162.7
2008-03-17,151.02,156.65
2008-03-18,175.59,182.13
2008-03-19,166.49001,172.69
2008-03-20,179.63,186.32
2008-03-24,178.88,185.54
2008-03-25,179.63,186.32
2008-03-26,175.48,182.02
2008-03-27,168.14,174.4
2008-03-28,164.45,170.58
2008-03-31,165.39,171.55
2008-04-01,176.86,183.45
2008-04-02,176.87,183.46
2008-04-03,176.53,183.11
2008-04-04,175.39999,181.94
2008-04-07,178.73,185.39
2008-04-08,178.89999,185.57
2008-04-09,174.14,180.63
2008-04-10,170.55,176.9
2008-04-11,167.3,173.53
2008-04-14,163.59,169.69
2008-04-15,164.2,170.32
2008-04-16,169.05,175.35
2008-04-17,172.10001,178.51
2008-04-18,179.92999,186.63
2008-04-21,180.39999,187.12
2008-04-22,179.75999,186.46
2008-04-23,179.35001,186.03
2008-04-24,188.78999,195.82
2008-04-25,192,199.52
2008-04-28,190.24001,197.69
2008-04-29,192.67999,200.22
2008-04-30,191.37,198.86
2008-05-01,199.05,206.84
2008-05-02,200.27,208.11
2008-05-05,197.12,204.84
2008-05-06,197.61,205.35
2008-05-07,189.75999,197.19
2008-05-08,187.72,195.07
2008-05-09,188.09,195.45
2008-05-12,192.08,199.6
2008-05-13,190.33,197.78
2008-05-14,190.13,197.57
2008-05-15,188.62,196
2008-05-16,187.14,194.47
2008-05-19,184.39999,191.62
2008-05-20,182.42999,189.57
2008-05-21,178.60001,185.59
2008-05-22,177.2,184.14
2008-05-23,172.64,179.4
2008-05-27,173.92,180.73
2008-05-28,174.83,181.67
2008-05-29,176.24001,183.14
2008-05-30,176.41,183.32
2008-06-02,172.34,179.09
2008-06-03,170.58,177.26
2008-06-04,172.10001,178.84
2008-06-05,176.60001,183.51
2008-06-06,169.44,176.07
2008-06-09,165.75999,172.25
2008-06-10,167.21001,173.76
2008-06-11,162.39999,168.76
2008-06-12,166.75,173.28
2008-06-13,178.28999,185.27
2008-06-16,182.09,189.22
2008-06-17,179.44,186.47
2008-06-18,182.77,189.93
2008-06-19,186.92999,194.25
2008-06-20,183.77,190.96
2008-06-23,178.59,185.58
2008-06-24,181.98,189.1
2008-06-25,183.64999,190.84
2008-06-26,176.25999,183.16
2008-06-27,174.56,181.39
2008-06-30,174.89999,181.75
2008-07-01,175.33,182.19
2008-07-02,178.78999,185.79
2008-07-03,178.89,185.89
2008-07-07,169.82001,176.47
2008-07-08,174.89999,181.75
2008-07-09,169.02,175.64
2008-07-10,170.16,176.82
2008-07-11,162.48,168.84
2008-07-14,158.67,164.88
2008-07-15,157.8,163.98
2008-07-16,172.86,179.63
2008-07-17,181.24001,188.34
2008-07-18,182.84,190
2008-07-21,180.78,187.86
2008-07-22,188.03999,195.4
2008-07-23,187.87,195.23
2008-07-24,180.25999,187.32
2008-07-25,178.66,186.02
2008-07-28,172.89999,180.02
2008-07-29,181.63,189.11
2008-07-30,186.17,193.84
2008-07-31,184.03999,191.62
2008-08-01,182,189.5
2008-08-04,177.86,185.19
2008-08-05,180.77,188.22
2008-08-06,179.55,186.94
2008-08-07,172.33,179.43
2008-08-08,175.95,183.2
2008-08-11,178,185.33
2008-08-12,167.3,174.19
2008-08-13,164.89999,171.69
2008-08-14,166.59,173.45
2008-08-15,163.17999,169.9
2008-08-18,160.03999,166.63
2008-08-19,158,164.51
2008-08-20,158.25,164.77
2008-08-21,156.42,162.86
2008-08-22,159.81,166.39
2008-08-25,155.71001,162.12
2008-08-26,155.91,162.33
2008-08-27,155.48,161.88
2008-08-28,161.83,168.49
2008-08-29,163.97,170.72
2008-09-02,165.32001,172.13
2008-09-03,167.61,174.51
2008-09-04,160.89999,167.53
2008-09-05,163.24001,169.96
2008-09-08,169.73,176.72
2008-09-09,161.67,168.33
2008-09-10,157.59,164.08
2008-09-11,157.03,163.5
2008-09-12,154.21001,160.56
2008-09-15,135.5,141.08
2008-09-16,133.00999,138.49
2008-09-17,114.5,119.22
2008-09-18,108,112.45
2008-09-19,129.8,135.15
2008-09-22,120.78,125.75
2008-09-23,125.05,130.2
2008-09-24,133,138.48
2008-09-25,135.5,141.08
2008-09-26,137.99001,143.67
2008-09-29,120.7,125.67
2008-09-30,128,133.27
2008-10-01,134.5,140.04
2008-10-02,131.53999,136.96
2008-10-03,128,133.27
2008-10-06,124,129.11
2008-10-07,115,119.74
2008-10-08,113,117.65
2008-10-09,101.35,105.52
2008-10-10,88.8,92.46
2008-10-13,111,115.57
2008-10-14,122.9,127.96
2008-10-15,113.15,117.81
2008-10-16,112.4,117.03
2008-10-17,114.3,119.01
2008-10-20,121.5,126.5
2008-10-21,121.35,126.35
2008-10-22,115.06,119.8
2008-10-23,108.58,113.42
2008-10-24,100.4,104.87
2008-10-27,92.88,97.02
2008-10-28,93.57,97.74
2008-10-29,97.66,102.01
2008-10-30,91.11,95.17
2008-10-31,92.5,96.62
2008-11-03,89.09,93.06
2008-11-04,95,99.23
2008-11-05,87.43,91.32
2008-11-06,80.72,84.32
2008-11-07,77.78,81.24
2008-11-10,71.21,74.38
2008-11-11,74.68,78.01
2008-11-12,66.79,69.76
2008-11-13,69.99,73.11
2008-11-14,66.73,69.7
2008-11-17,62.49,65.27
2008-11-18,62.03,64.79
2008-11-19,55.18,57.64
2008-11-20,52,54.32
2008-11-21,53.31,55.68
2008-11-24,67.42,70.42
2008-11-25,71.78,74.98
2008-11-26,76.5,79.91
2008-11-28,78.99,82.51
2008-12-01,65.76,68.69
2008-12-02,65,67.9
2008-12-03,68.95,72.02
2008-12-04,67.53,70.54
2008-12-05,70.72,73.87
2008-12-08,77.15,80.59
2008-12-09,72.77,76.01
2008-12-10,71.53,74.72
2008-12-11,69.71,72.81
2008-12-12,67.74,70.76
